COLLEGE_ID,NAME,UNDERGRAD_POP,PCT_FED_LOAN,MEDIAN_GRAD_DEBT,SETTING
4131600.0,Liberty Technical College,135.0,0.0%,PrivacySuppressed,Suburb
4141200.0,Toni & Guy Hairdressing Academy-Cranston,135.0,55.74%,$9833,Suburb
4146800.0,South Texas Training Center,170.0,74.47%,$4125,Suburb
4127300.0,Columbia College,347.0,2.58%,$5765,Suburb
4146900.0,Advanced Welding Institute,42.0,62.5%,PrivacySuppressed,Urban
3253300.0,Paul Mitchell the School-Memphis,177.0,65.37%,$12500,Urban
2217111.0,Pima Medical Institute-East Valley,493.0,56.75%,$8708,Suburb
3010620.0,Virginia College-Charleston,388.0,70.55%,$16710,Urban
4126000.0,Paul Mitchell the School-Cleveland,193.0,64.2%,$16500,Suburb
4153300.0,Paul Mitchell the School-Columbus,192.0,66.67%,$14167,Urban
4152300.0,Georgia Beauty Academy,108.0,46.93%,$9500,Urban
966409.0,Empire Beauty School-Lauderhill,79.0,85.82%,$11766,Suburb
945912.0,Empire Beauty School-Spring Lake Park,94.0,75.76%,$11709,Suburb
4129802.0,MediaTech Institute-Houston,99.0,81.48%,$14750,Urban
2190702.0,Fortis College-Phoenix,156.0,74.62%,$19999.5,Urban
499202.0,Platt College-Miller-Motte-Raleigh,435.0,73.48%,$20000,Urban
2128302.0,Lamson Institute,288.0,50.13%,$8050,Urban
2079701.0,College of Hair Design-East Campus,40.0,73.27%,$14499,Urban
3031400.0,Sanford-Brown College-Online,25.0,83.02%,$30332.5,Suburb
2179907.0,Argosy University-Phoenix Online Division,4519.0,58.09%,$30481,Suburb
941202.0,Fortis College-Salt Lake City,490.0,76.59%,$12716,Suburb
2100001.0,Polytechnic University of Puerto Rico-Miami,61.0,62.3%,$20832,Suburb
2100002.0,Polytechnic University of Puerto Rico-Orlando,124.0,61.17%,$20832,Suburb
2533602.0,Ross Medical Education Center-Fort Wayne,123.0,62.38%,$9500,Urban
2099704.0,Ross Medical Education Center-Portage,135.0,46.69%,$9500,Urban
1040602.0,Josef's School of Hair Skin & Body-Fargo,68.0,53.19%,$11500,Urban
2052704.0,Northeast Technology Center-Claremore,114.0,0.0%,PrivacySuppressed,Rural
489806.0,Platt College-McCann-Allentown,568.0,84.33%,$24549.5,Suburb
1309501.0,Salon Success Academy-Fontana,35.0,68.18%,$10556,Suburb
1309502.0,Salon Success Academy-Redlands,95.0,71.08%,$10556,Urban
145974.0,Strayer University-West Virginia,142.0,79.08%,$34239.5,Suburb
2554801.0,Vanguard College of Cosmetology-Baton Rouge,156.0,69.19%,$13833,Urban
2283805.0,Beauty Schools of America-Homestead,261.0,69.98%,$9500,Suburb
2548802.0,South Texas Vocational Technical Institute-Brownsville,289.0,90.22%,$10031.5,Urban
2306810.0,Platt College-STVT-Corpus Christi,345.0,83.89%,$11332,Urban
2069303.0,L'Ecole Culinaire-Memphis,272.0,90.75%,$20000,Urban
396903.0,University of Minnesota-Rochester,459.0,62.76%,$20000,Urban
4120300.0,Health And Style Institute,451.0,30.47%,$8444,Urban
3071603.0,College of Business and Technology-Cutler Bay,126.0,100.0%,$8824,Suburb
962102.0,Herzing University-Toledo,213.0,94.55%,$23139.5,Urban
1308801.0,Capri Beauty College,43.0,61.54%,$9833,Suburb
3422302.0,Milan Institute-Bakersfield,341.0,41.38%,$8971,Urban
4149700.0,Homestead Schools,150.0,69.82%,$17072,Urban
2100613.0,Carrington College-Las Vegas,322.0,47.28%,$9500,Urban
2218001.0,Carrington College-Reno,362.0,50.57%,$9500,Urban
638504.0,Chamberlain University-Florida,1021.0,82.13%,$22893.5,Urban
3026520.0,Remington College-Columbia Campus,272.0,35.6%,$14119,Urban
4183100.0,Washington Barber College Inc,63.0,48.72%,$16500,Urban
2559406.0,InterCoast Colleges-Rancho Cordova,212.0,91.94%,$9500,Urban
4140500.0,Horizon University,16.0,39.13%,PrivacySuppressed,Suburb
4145000.0,San Diego Culinary Institute,39.0,42.22%,$9500,Suburb
4148200.0,Beyond 21st Century Beauty Academy,60.0,30.49%,PrivacySuppressed,Suburb
4160400.0,Angeles College,156.0,20.36%,$9000,Urban
4164400.0,Angeles Institute,96.0,92.71%,$16850,Suburb
4167000.0,Paul Mitchell the School-Temecula,340.0,70.33%,$14101,Urban
4148400.0,European Academy of Cosmetology and Hairdressing,28.0,72.22%,PrivacySuppressed,Suburb
4152400.0,International Institute of Cosmetology,185.0,48.92%,$9833,Suburb
3856500.0,Florida School of Traditional Midwifery,51.0,72.55%,PrivacySuppressed,Urban
4146200.0,Emerald Coast Technical College,196.0,0.0%,PrivacySuppressed,Town
4150800.0,Immokalee Technical College,205.0,0.0%,PrivacySuppressed,Town
4151500.0,American Academy of Cosmetology,83.0,63.72%,$9500,Suburb
4156300.0,University of Fort Lauderdale,57.0,63.79%,PrivacySuppressed,Suburb
4156400.0,Aviation Institute of Maintenance-Orlando,266.0,73.51%,$19995,Suburb
4163000.0,Summit Salon Academy,127.0,48.61%,$9833,Suburb
4163100.0,Summit Salon Academy-Gainesville,80.0,73.05%,$13000,Suburb
4163200.0,Tenaj Salon Institute,130.0,71.35%,$9500,Urban
4149900.0,Profile Institute of Barber-Styling,56.0,68.57%,$16500,Urban
4150900.0,Keune Academy by 124,86.0,60.14%,$8569,Suburb
4252700.0,Pacific Rim Christian University,121.0,54.55%,PrivacySuppressed,Urban
4150600.0,Urban 113 School of Cosmetology,24.0,70.59%,PrivacySuppressed,Town
4124700.0,Ambria College of Nursing,317.0,46.95%,$18961,Urban
4139000.0,Midwestern Career College,563.0,61.09%,$7917,Urban
4160600.0,Paul Mitchell the School-Normal,128.0,63.49%,$10974,Suburb
4167800.0,Innovations Design Academy,23.0,93.22%,$9188,Town
4155900.0,Aveda Fredric's Institute-Indianapolis,216.0,66.67%,$9833,Urban
4166700.0,Summit Salon Academy,102.0,69.94%,$9833,Urban
4162700.0,Eric Fisher Academy,171.0,59.44%,$9339,Urban
4151600.0,My Le's Beauty College,23.0,0.0%,PrivacySuppressed,Suburb
1218700.0,Blackstone Valley Vocational Regional School District,25.0,50.0%,PrivacySuppressed,Suburb
4153200.0,Southern Worcester County Regional Vocational School District,36.0,72.34%,PrivacySuppressed,Rural
4158400.0,L'esprit Academy,154.0,60.08%,$6333,Suburb
4159300.0,Marketti Academy of Cosmetology,56.0,28.57%,PrivacySuppressed,Suburb
4148800.0,CenterPoint Massage and Shiatsu Therapy School and Clinic,93.0,56.45%,$9500,Suburb
4160500.0,Avalon School of Cosmetology,18.0,0.0%,PrivacySuppressed,Town
4118700.0,American Business and Technology University,270.0,1.45%,$22191,Urban
4119100.0,City Vision University,102.0,27.27%,PrivacySuppressed,Urban
4145200.0,Transformed Barber and Cosmetology Academy,38.0,42.25%,$9500,Urban
4163700.0,Bitterroot School of Cosmetology,37.0,66.67%,PrivacySuppressed,Town
4164100.0,Montana Academy of Salons,82.0,51.49%,$11464,Urban
4154900.0,National Career Institute,200.0,97.36%,$6756,Suburb
4162400.0,Toni & Guy Hairdressing Academy-Albuquerque,177.0,62.25%,$12944,Urban
4144800.0,International Academy of Style,94.0,62.89%,$8951,Urban
4117100.0,EDP School,159.0,0.0%,PrivacySuppressed,Urban
4133700.0,New York Medical Career Training Center,310.0,7.87%,$5500,Urban
4144300.0,Institute of Culinary Education,558.0,26.06%,$6439,Urban
4151200.0,The Salon Professional Academy-Tonawanda,131.0,50.0%,$6333,Suburb
4155300.0,Onondaga School of Therapeutic Massage-Syracuse,34.0,88.41%,$8769,Urban
4156000.0,Academy of Cosmetology and Esthetics NYC,87.0,48.23%,$5500,Urban
4167600.0,Finger Lakes School of Massage,22.0,73.29%,$7917,Urban
4068300.0,Four County Career Center,188.0,0.0%,PrivacySuppressed,Rural
4151400.0,Elevate Salon Institute,39.0,100.0%,$9500,Suburb
4166800.0,Summit Salon Academy-Perrysburg,57.0,42.55%,PrivacySuppressed,Suburb
4146500.0,Portland Actors Conservatory,23.0,71.43%,PrivacySuppressed,Urban
4149800.0,Somerset County Technology Center,70.0,44.21%,PrivacySuppressed,Rural
4158000.0,Metro Beauty Academy,168.0,48.44%,$8028,Suburb
4083300.0,Academy for Careers and Technology,39.0,0.0%,PrivacySuppressed,Rural
4158100.0,Aiken School of Cosmetology and Barbering,66.0,21.43%,PrivacySuppressed,Suburb
4157200.0,Love Beauty School Inc,67.0,43.86%,$8958,Town
4082300.0,Professional Career Training Institute,121.0,95.29%,$9308.5,Urban
4138500.0,Houston International College Cardiotech Ultrasound School,71.0,95.38%,PrivacySuppressed,Urban
4154800.0,DuVall's School of Cosmetology,54.0,89.68%,$7917,Suburb
4155800.0,Advanced Beauty College,48.0,0.0%,PrivacySuppressed,Urban
4158500.0,Texas Beauty College,49.0,0.0%,PrivacySuppressed,Suburb
4160700.0,Avenue Five Institute,295.0,53.66%,$7650,Urban
4165800.0,The Salon Professional Academy-Lewisville,97.0,48.41%,$9833,Suburb
4153000.0,Renaissance Academie,74.0,39.04%,$10556,Urban
4153800.0,Bethel College,39.0,63.64%,PrivacySuppressed,Urban
4156200.0,Institute of Advanced Medical Esthetics,18.0,57.5%,PrivacySuppressed,Suburb
4155000.0,Northwest School of Wooden Boat Building,48.0,48.72%,PrivacySuppressed,Rural
4157700.0,The Salon Professional Academy-Onalaska,72.0,57.52%,PrivacySuppressed,Urban
2091702.0,Brightwood College-Chula Vista,251.0,73.6%,$9500,Suburb
3698301.0,West Coast University-Orange County,1973.0,12.96%,$33937.5,Urban
3698302.0,West Coast University-Ontario,1253.0,12.09%,$33937.5,Urban
3010619.0,Virginia College-Augusta,840.0,73.56%,$16710,Urban
3368302.0,Midwest Technical Institute-East Peoria,488.0,72.81%,$9500,Suburb
3490300.0,Paul Mitchell the School-Chicago,185.0,59.22%,$12595,Urban
2201806.0,Brightwood College-Indianapolis,463.0,75.54%,$9500,Urban
469207.0,Dorsey Business Schools-Waterford Pontiac,130.0,94.34%,$12986,Urban
499203.0,Platt College-Miller-Motte-Fayetteville,658.0,64.65%,$20000,Urban
3881401.0,European Massage Therapy School-Las Vegas,92.0,50.0%,$5038,Urban
2158417.0,Harrison College-Grove City,158.0,85.23%,$24667,Suburb
2614206.0,Platt College-Miller-Motte Technical-Columbus,635.0,91.96%,$26472,Urban
489807.0,McCann School of Business & Technology,84.0,71.64%,$24549.5,Suburb
3480304.0,Fortis College-Grand Prairie,215.0,62.34%,$11521,Suburb
927007.0,The Art Institute of Virginia Beach,370.0,70.42%,$30982,Urban
267815.0,Bryant & Stratton College-Bayshore,353.0,87.14%,$23054.5,Suburb
3010621.0,Virginia College-Columbia,404.0,71.58%,$16710,Suburb
2190705.0,Fortis College-Indianapolis,334.0,75.71%,$19999.5,Urban
3272303.0,Brightwood College-Arlington,246.0,72.22%,$9367,Urban
2326203.0,Brightwood College-Charlotte,310.0,75.23%,$9500,Urban
817810.0,Empire Beauty School-E Memphis,116.0,75.76%,$10666.5,Urban
1054213.0,Empire Beauty School-Nashville,77.0,74.36%,$11526,Suburb
757310.0,Empire Beauty School-Jackson,60.0,77.78%,$10689,Urban
966413.0,Empire Beauty School-Springfield,133.0,79.46%,$11766,Suburb
757301.0,Empire Beauty School-Paramus,84.0,66.9%,$10689,Suburb
2079411.0,Empire Beauty School-Speedway,218.0,84.97%,$12241,Suburb
757308.0,Empire Beauty School-Morrow,252.0,80.5%,$10689,Suburb
145984.0,Strayer University-Arkansas,219.0,86.22%,$34239.5,Urban
145939.0,Strayer University-Georgia,5529.0,82.77%,$34239.5,Suburb
145991.0,Strayer University-Mississippi,283.0,86.36%,$34239.5,Urban
145937.0,Strayer University-South Carolina,1831.0,79.15%,$34239.5,Urban
145987.0,Strayer University-Texas,1749.0,73.04%,$34239.5,Urban
2117104.0,The Art Institute of San Antonio,747.0,66.37%,$31990,Urban
2079409.0,Empire Beauty School-S Memphis,92.0,83.22%,$12241,Urban
2173210.0,Empire Beauty School-Charlotte,81.0,86.21%,$9795,Urban
757304.0,Empire Beauty School-E Greensboro,82.0,77.86%,$10689,Urban
757312.0,Empire Beauty School-Winston-Salem,70.0,76.61%,$10689,Urban
966410.0,Empire Beauty School-West Palm,80.0,84.85%,$11766,Suburb
945910.0,Empire Beauty School-Pineville,127.0,77.21%,$11709,Suburb
1260605.0,Empire Beauty School-N Memphis,67.0,91.67%,$11522,Urban
1116603.0,Broadview Entertainment Arts University,85.0,43.94%,$10500,Suburb
267816.0,Bryant & Stratton College-Hampton,302.0,83.53%,$23054.5,Urban
4174100.0,Paul Mitchell the School-Phoenix,117.0,64.58%,$12758,Urban
4174200.0,All Beauty College,7.0,41.38%,$10556,Town
4160100.0,Trinity School of Health and Allied Sciences,113.0,15.33%,$17480,Urban
4162800.0,Paul Mitchell the School-Modesto,282.0,47.9%,$8388.5,Urban
4163400.0,Cosmo Beauty Academy,100.0,18.52%,$7047,Urban
4165900.0,Paul Mitchell the School-Fresno,267.0,58.2%,$12835.5,Urban
4169700.0,Unitek College,2715.0,92.82%,$9500,Suburb
4169800.0,Gurnick Academy of Medical Arts,1395.0,65.71%,$17292,Suburb
4175200.0,Paul Mitchell the School-East Bay,185.0,58.88%,$14250,Suburb
1303910.0,South University-Richmond,504.0,73.08%,$25000,Suburb
1303911.0,South University-Virginia Beach,452.0,52.4%,$25000,Urban
4167100.0,Aveda Institute-Denver,417.0,39.05%,$12000,Urban
4170200.0,Paul Mitchell the School-Colorado Springs,204.0,48.8%,$12000,Urban
4173800.0,The Salon Professional Academy-Colorado Springs,69.0,28.21%,$6333,Urban
4171100.0,Paul Mitchell the School-Delaware,103.0,62.57%,$13000,Suburb
4116400.0,Future-Tech Institute,83.0,0.0%,PrivacySuppressed,Urban
4146300.0,Fred K Marchman Technical College,252.0,0.0%,PrivacySuppressed,Suburb
4167300.0,The Salon Professional Academy-Ft Myers,56.0,71.91%,$13000,Urban
4170800.0,Unity Cosmetology College,25.0,55.77%,PrivacySuppressed,Town
4175000.0,Universal Spa Training Academy,101.0,56.41%,$7917,Suburb
4172700.0,The Salon Professional Academy-Evansville,114.0,53.76%,$9833,Urban
4122000.0,Tri County Regional Vocational Technical High School,61.0,0.0%,PrivacySuppressed,Suburb
4163300.0,Compass College of Cinematic Arts,134.0,81.06%,PrivacySuppressed,Urban
4157600.0,Nova Academy of Cosmetology,74.0,84.44%,$8768,Urban
3988300.0,SAE Institute of Technology-New York,259.0,65.7%,$9500,Urban
4167700.0,The Artisan College of Cosmetology,19.0,66.67%,PrivacySuppressed,Town
4167400.0,Sage School of Massage & Esthetics,36.0,68.0%,PrivacySuppressed,Urban
4168700.0,Peloton College,2.0,70.37%,$9500,Urban
4169000.0,Salon & Spa Institute,79.0,77.7%,$10100,Urban
4169900.0,American Beauty Academy,20.0,66.67%,$7097,Suburb
4170100.0,Summit Salon Academy,108.0,67.17%,$11689,Urban
4165300.0,Paul Mitchell the School-Milwaukee,98.0,66.9%,$16139,Urban
4142500.0,Touro University Worldwide,509.0,44.56%,$13650,Suburb
4142601.0,Touro University Nevada,18.0,71.95%,$17361,Urban
962103.0,Herzing University-Kenosha,276.0,82.11%,$23139.5,Suburb
962104.0,Herzing University-Brookfield,238.0,80.92%,$23139.5,Suburb
4248500.0,Texas A&M University-San Antonio,5376.0,50.54%,$6250,Rural
3424401.0,Fortis Institute,330.0,68.35%,$9500,Urban
3035305.0,Southern Careers Institute-Brownsville,362.0,71.12%,$9193,Urban
3035306.0,Southern Careers Institute-Harlingen,411.0,70.0%,$9193,Urban
145900.0,Strayer University-Global Region,5543.0,47.15%,$34239.5,Urban
3052301.0,Kenneth Shuler School of Cosmetology-Florence,160.0,65.05%,$9993,Suburb
1031906.0,Fortis College-Columbia,348.0,65.12%,$12540,Urban
4133100.0,California University of Management and Sciences,8.0,5.26%,PrivacySuppressed,Urban
2339703.0,Ross Medical Education Center-Davison,100.0,61.97%,$9500,Suburb
2180108.0,Ross Medical Education Center-Granger,156.0,56.16%,$9500,Urban
2533603.0,Ross Medical Education Center-Niles,139.0,54.77%,$9500,Suburb
2099705.0,Ross Medical Education Center-Canton,115.0,57.28%,$9500,Suburb
2217118.0,Pima Medical Institute-Houston,993.0,66.6%,$8708,Urban
3101801.0,Illinois Media School-Chicago Campus,109.0,85.87%,$9500,Urban
2306808.0,Platt College-STVT-San Antonio,526.0,70.36%,$11332,Urban
887101.0,Concorde Career College-Dallas,728.0,70.51%,$9500,Urban
2089601.0,Concorde Career Institute-Orlando,420.0,73.44%,$9500,Urban
2361602.0,Concorde Career College-San Antonio,692.0,65.2%,$9500,Urban
3010622.0,Ecotech Institute,280.0,51.53%,$16710,Urban
340400.0,Johnson & Wales University-Online,681.0,71.83%,$25899,Urban
450303.0,Altierus Career College-Fort Worth South,191.0,55.64%,$7511,Urban
4144000.0,Virginia International University,67.0,1.14%,PrivacySuppressed,Suburb
4175900.0,Geisinger-Lewistown Hospital School of Nursing,31.0,71.74%,PrivacySuppressed,Town
4173500.0,Moreno Valley College,8087.0,1.6%,$6875,Suburb
2105901.0,Brittany Beauty Academy,103.0,81.98%,$8401.5,Urban
4155301.0,Onondaga School of Therapeutic Massage-Rochester,61.0,79.27%,$8769,Urban
4176100.0,Norco College,8647.0,0.92%,$7500,Suburb
469208.0,Dorsey Business Schools-Saginaw,116.0,83.33%,$12986,Suburb
2248210.0,Milan Institute of Cosmetology-La Quinta,104.0,34.3%,$9500,Suburb
3422303.0,Milan Institute-Boise,99.0,46.29%,$8971,Urban
2248211.0,Milan Institute of Cosmetology-El Paso,261.0,40.35%,$9500,Urban
2362003.0,Universal Technical Institute-Dallas Fort Worth,1167.0,61.84%,$15682,Urban
4167601.0,Finger Lakes School of Massage,39.0,34.86%,$7917,Suburb
466607.0,Salter School of Nursing and Allied Health,113.0,66.78%,$8807,Urban
2104003.0,Harris School of Business-Upper Darby Campus,578.0,47.53%,$9500,Suburb
3766301.0,Cortiva Institute-New Jersey,42.0,94.44%,$6861,Suburb
1194004.0,ICPR Junior College-Manati,380.0,0.0%,PrivacySuppressed,Suburb
3816301.0,Artistic Nails and Beauty Academy-Lakeland,145.0,49.15%,$9500,Urban
4127700.0,American Sentinel University,1417.0,22.45%,$15364.5,Urban
4195600.0,Flashpoint Chicago A Campus of Columbia College Hollywood,314.0,75.91%,$12000,Urban
4182200.0,Hawaii Medical College,622.0,64.61%,$9500,Urban
3010624.0,Virginia College-Baton Rouge,627.0,80.7%,$16710,Urban
3026510.0,Remington College-Heathrow Campus,267.0,63.6%,$14119,Suburb
4168600.0,College of Massage Therapy,28.0,61.9%,PrivacySuppressed,Town
499205.0,Platt College-Miller-Motte-Jacksonville,448.0,72.75%,$20000,Urban
2614207.0,Platt College-Miller-Motte Technical-Augusta,445.0,87.4%,$26472,Urban
499204.0,Platt College-Miller-Motte Technical-Conway,983.0,88.13%,$20000,Suburb
3010623.0,Virginia College-Macon,298.0,80.09%,$16710,Urban
3010626.0,Virginia College-Spartanburg,274.0,76.75%,$16710,Suburb
4171400.0,Aveda Institute-Portland,267.0,57.71%,$10556,Urban
638506.0,Chamberlain University-Virginia,501.0,77.02%,$22893.5,Urban
367406.0,Stevens-Henager College,259.0,70.57%,$27139,Urban
4175300.0,Penrose Academy,224.0,50.14%,$6333,Urban
3010625.0,Virginia College-Richmond,440.0,72.06%,$16710,Suburb
4174000.0,Skin Institute,72.0,56.7%,PrivacySuppressed,Suburb
4170300.0,Beauty Academy of South Florida,241.0,41.67%,$7000,Suburb
2230502.0,Ogle School Hair Skin Nails-North Dallas,190.0,64.95%,$8074.5,Urban
4183400.0,The Salon Professional Academy-North Little Rock,95.0,43.96%,$9833,Rural
4170600.0,The Salon Professional Academy-St Charles,131.0,52.94%,$7804,Suburb
466610.0,American College for Medical Careers,457.0,63.11%,$8807,Suburb
2219503.0,Mildred Elley-New York Campus,1077.0,88.49%,$19375,Urban
4157400.0,National Paralegal College,753.0,65.59%,$25250,Urban
4154200.0,Carolina College of Biblical Studies,193.0,41.98%,PrivacySuppressed,Urban
2324400.0,Allstate Hairstyling & Barber College,46.0,0.0%,PrivacySuppressed,Urban
4118800.0,New York Film Academy,1080.0,16.97%,$9500,Urban
4131500.0,The Collective School Of Music,32.0,0.0%,PrivacySuppressed,Urban
4145600.0,International College of Cosmetology,159.0,0.0%,PrivacySuppressed,Urban
4151700.0,Bella Capelli Academy,181.0,56.04%,$8028,Suburb
4155100.0,Institute of Medical Careers,159.0,68.38%,$11610.5,Suburb
4156100.0,Toni & Guy Hairdressing Academy-Modesto,7.0,61.68%,$11837,Urban
4156500.0,Georgia Central University,15.0,8.28%,PrivacySuppressed,Suburb
4158300.0,Flagler Technical Institute,73.0,0.0%,PrivacySuppressed,Rural
4159600.0,Galaxy Medical College,14.0,71.11%,PrivacySuppressed,Urban
4159700.0,American Medical Sciences Center,105.0,66.94%,$15405,Urban
4161900.0,Mandalyn Academy,87.0,59.05%,$8051.5,Suburb
4162000.0,Jose Maria Vargas University,19.0,4.33%,PrivacySuppressed,Suburb
4162200.0,Laird Institute of Spa Therapy,47.0,46.59%,$9500,Urban
4164600.0,D A Dorsey Technical College,227.0,0.0%,PrivacySuppressed,Suburb
4164700.0,Keweenaw Bay Ojibwa Community College,85.0,0.0%,PrivacySuppressed,Rural
4165000.0,Meridian Institute of Surgical Assisting,576.0,29.33%,$6840,Urban
4165200.0,Mauna Loa Helicopters,17.0,0.0%,PrivacySuppressed,Rural
4165500.0,Acaydia School of Aesthetics,88.0,46.02%,PrivacySuppressed,Urban
4166000.0,Manhattan Institute,634.0,10.92%,$6148,Urban
4166900.0,Cosmetic Arts Institute,17.0,67.44%,PrivacySuppressed,Town
4168900.0,Holistic Massage Training Institute,59.0,55.77%,PrivacySuppressed,Urban
4169100.0,Diamonds Cosmetology College,47.0,61.33%,PrivacySuppressed,Urban
4169400.0,Northern Virginia School of Therapeutic Massage,129.0,60.4%,PrivacySuppressed,Suburb
4170700.0,Paul Mitchell the School-St Louis,191.0,61.44%,$12500,Urban
4171000.0,Advanced Training Institute,448.0,73.48%,$8867,Urban
4171500.0,Cosmopolitan Beauty and Tech School,115.0,3.76%,PrivacySuppressed,Suburb
4173200.0,Taylor Andrews Academy of Hair Design-West Jordan,195.0,60.39%,$10556,Suburb
4173400.0,Santa Ana Beauty Academy,21.0,0.0%,PrivacySuppressed,Urban
4173700.0,Grace College of Divinity,127.0,27.1%,PrivacySuppressed,Urban
4173900.0,Evolve Beauty Academy,15.0,100.0%,PrivacySuppressed,Town
4174400.0,The Salon Professional Academy-Rochester,22.0,63.64%,PrivacySuppressed,Urban
4174500.0,Aveda Institute-New Mexico,85.0,64.73%,$10556,Urban
4174600.0,Nashville Barber and Style Academy,36.0,100.0%,PrivacySuppressed,Urban
4174800.0,American Trade School,80.0,84.62%,$12672.5,Suburb
4174900.0,Estelle Skin Care and Spa Institute,61.0,48.13%,PrivacySuppressed,Urban
4175100.0,Paul Mitchell the School-Honolulu,133.0,46.39%,$14390,Urban
4175400.0,Elite Cosmetology School,88.0,54.74%,$8492,Town
4176000.0,American Technical Institute,7.0,0.0%,PrivacySuppressed,Suburb
4176300.0,Bergin University of Canine Studies,41.0,35.71%,PrivacySuppressed,Suburb
4176700.0,Aveda Institute-Boise,62.0,68.85%,PrivacySuppressed,Urban
4177100.0,Pima Medical Institute-Aurora,257.0,72.62%,$8068,Urban
4177200.0,Real Barbers College,104.0,64.94%,$9833,Urban
4177400.0,Capilo School of Hair Design,126.0,60.33%,$8444,Town
4177500.0,Pure Aesthetics,45.0,49.28%,PrivacySuppressed,Urban
4177600.0,Lindsey Institute of Cosmetology,55.0,55.29%,$11818.5,Urban
4177800.0,The Salon Professional Academy-Iowa City,18.0,27.08%,$12000,Urban
4177900.0,Buckner Barber School,23.0,51.16%,PrivacySuppressed,Urban
4178000.0,Simmons College of Kentucky,216.0,0.0%,PrivacySuppressed,Urban
4178700.0,Atelier Esthetique Institute of Esthetics,115.0,47.25%,$5846,Urban
4179200.0,Advanced College of Cosmetology,21.0,47.5%,PrivacySuppressed,Town
4179500.0,North American University,333.0,22.02%,PrivacySuppressed,Suburb
4179600.0,Entourage Institute of Beauty and Esthetics,19.0,47.58%,$7504,Suburb
4179700.0,United Beauty College,23.0,0.0%,PrivacySuppressed,Urban
4180000.0,Cinta Aveda Institute,240.0,55.13%,$10556,Urban
4180200.0,Long Island Nail & Skin Care Institute,135.0,24.17%,$6333,Suburb
4181200.0,Southern California Health Institute,212.0,72.28%,$9500,Urban
4181400.0,Best Care College,48.0,20.05%,$13770.5,Suburb
4182100.0,First Class Cosmetology School,48.0,66.07%,$17083,Urban
4182500.0,Millennia Atlantic University,95.0,10.1%,PrivacySuppressed,Suburb
4183300.0,Abcott Institute,151.0,54.41%,$6439,Urban
4183600.0,The Salon Professional Academy-Kenosha,89.0,48.91%,$10524,Suburb
4184000.0,Paul Mitchell the School-Indianapolis,165.0,48.15%,$12981,Urban
4184200.0,Taylor Andrews Academy-St George,132.0,46.5%,$9000,Urban
4184700.0,Protege Academy,58.0,77.22%,$11578,Suburb
4185000.0,Colorado Academy of Veterinary Technology,109.0,65.38%,$21246,Urban
4185100.0,Northeast Technical Institute,351.0,49.78%,$8181,Suburb
4185900.0,Elite School of Cosmetology,62.0,88.7%,$18125,Town
4186300.0,Paul Mitchell the School-Las Vegas,265.0,57.14%,$12000,Urban
4186600.0,Summit Salon Academy-Kokomo,86.0,54.84%,$9200,Urban
4188300.0,Florida Academy,153.0,22.76%,$6333,Urban
4189600.0,State Career College,135.0,67.73%,$9500,Suburb
4189800.0,Academy for Salon Professionals,85.0,51.16%,$6332,Urban
4191900.0,Paul Mitchell the School-Spokane,173.0,50.0%,$10556,Urban
4175800.0,J Renee College,89.0,51.14%,$7261,Urban
4185400.0,National Personal Training Institute of Colorado,66.0,35.24%,$6333,Urban
4185401.0,National Personal Training Institute of Colorado,37.0,39.29%,$6333,Urban
4186900.0,International College of Beauty Arts & Sciences,108.0,73.75%,$6333,Urban
4189200.0,The Salon Professional Academy-Shorewood,71.0,78.1%,$10526,Suburb
4193700.0,John Paul the Great Catholic University,260.0,62.56%,$25958.5,Suburb
367409.0,Independence University,8278.0,81.11%,$27139,Suburb
405722.0,National American University-Tulsa,172.0,89.41%,$30223,Urban
405723.0,National American University-Centennial,175.0,83.44%,$30223,Suburb
405724.0,National American University-Lee's Summit,154.0,80.87%,$30223,Suburb
405725.0,National American University-Colorado Springs South,152.0,51.83%,$30223,Urban
466608.0,Salter College-Chicopee,15.0,35.8%,$8807,Suburb
638507.0,Chamberlain University-Missouri,544.0,81.22%,$22893.5,Suburb
638508.0,Chamberlain University-Texas,729.0,83.06%,$22893.5,Urban
752205.0,Continental School of Beauty Culture-Mattydale,249.0,69.13%,$7167,Suburb
974811.0,Carrington College-Pomona,229.0,44.77%,$12125,Suburb
982808.0,Altierus Career College-Atlanta West,324.0,59.5%,$8826.5,Urban
1179901.0,Paul Mitchell the School-Columbia,225.0,58.11%,$11773.5,Urban
1179902.0,Paul Mitchell the School-Charleston,186.0,58.09%,$11773.5,Urban
1209202.0,Kenneth Shuler School of Cosmetology-Greenville,140.0,57.33%,$10393.5,Suburb
1303914.0,South University-Novi,277.0,75.91%,$25000,Urban
2101003.0,Northwest College-Eugene,168.0,57.14%,$13250,Suburb
2101004.0,Northwest College-Tualatin,47.0,52.83%,$13250,Suburb
2158414.0,Harrison College-Morrisville,89.0,73.05%,$24667,Rural
2251504.0,Trend Setters' Academy of Beauty Culture-Louisville,44.0,46.02%,$5125,Urban
2283806.0,Beauty Schools of America,81.0,91.14%,$9500,Urban
2332868.0,CET-Soledad,122.0,14.42%,$6143,Town
2559317.0,United Education Institute-UEI College San Marcos,312.0,42.8%,$9500,Suburb
2527502.0,Houston Training Schools-Southwest,80.0,0.0%,PrivacySuppressed,Urban
